FID,pop
8741,1056069.324
8742,966382.2289
8743,1061451.087
8744,990020.3756
8745,747540.7712
8746,494022.656
8747,526645.756
8748,895823.0308
8749,473234.7772
8750,345565.4368
8751,456006.7732
8752,834411.4029
8753,464557.4083
8754,2537679.435
8755,1081544.2
8756,0.3218
8757,0
8758,0
8759,0
8760,0
8761,0
8762,0
8763,0
8764,0
8765,0
8766,0
8767,0
8768,0
8769,0
8770,0
8771,0
8772,0
8773,0
8774,0
8775,0
8776,0
8777,0
8778,0
8779,0
8780,0
8781,0
8782,0
8783,0
8784,0
8785,0
8786,0
8787,0
8788,0
8789,0
8790,0
8791,0
8792,0
8793,7.4262
8794,114.801
8795,46.314
8796,7.5539
8797,224.9746
8798,121.674
8799,24.7327
8800,0
8801,0
8802,45.3442
8803,46.3283
8804,137.6711
8805,0.5909
8806,0
8807,0
8808,0
8809,0
8810,0
8811,0
8812,0
8813,0
8814,0
8815,0
8816,0
8817,0
8818,0
8819,0
8820,0
8821,0
8822,0
8823,0
8824,0
8825,0
8826,0
8827,5.5914
8828,0
8829,18.2624
8830,76.0142
8831,1870.6828
8832,407.9973
8833,0
8834,0
8835,0
8836,0
8837,4417.6008
8838,198.5273
8839,63.5796
8840,2300.2707
8841,21491.4836
8842,75900.7217
8843,1921.3609
8844,1159.5548
8845,3615.0568
8846,17228.3289
8847,2513.9853
8848,10067.7231
8849,7764.5416
8850,3365.6065
8851,6351.6709
8852,96496.9777
8853,22165.7769
8854,22402.0326
8855,184698.7466
8856,105310.1834
8857,97156.436
8858,24035.9278
8859,4689.768
8860,9405.7349
8861,388731.8949
8862,288096.6847
8863,142333.7598
8864,57050.5699
8865,27755.6381
8866,27449.0532
8867,69429.3071
8868,58392.5409
8869,48967.4706
8870,31269.2533
8871,45101.3392
8872,84247.1308
8873,80773.9651
8874,102103.2434
8875,171284.9252
8876,132046.0847
8877,1048766.825
8878,726807.7335
8879,48209.1287
8880,130078.0423
8881,127289.3882
8882,111629.871
8883,401573.8181
8884,1813778.206
8885,961820.8788
8886,804024.3339
8887,1082586.194
8888,652194.4958
8889,737643.6487
8890,3879531.286
8891,1163239.6
8892,1699101.617
8893,559025.1712
8894,1286843.048
8895,1001681.733
8896,694787.144
8897,1029204.078
8898,1470408.464
8899,913148.7444
8900,15787.7637
8901,0.3589
8902,0
8903,0
8904,0
8905,0
8906,0
8907,0
8908,0
8909,0
8910,0
8911,0
8912,0
8913,0
8914,0
8915,0
8916,0
8917,0
8918,0
8919,0
8920,0
8921,0
8922,0
8923,0
8924,0
8925,0
8926,0
8927,0
8928,0
8929,0
8930,0
8931,0
8932,0
8933,0
8934,0
8935,0
8936,0
8937,40.5209
8938,86.0079
8939,9.3042
8940,0.2085
8941,258.2274
8942,74.5403
8943,0
8944,114.9999
8945,911.2814
8946,3756.7449
8947,9340.242
8948,501.6204
8949,26.1251
8950,8.1754
8951,2.1673
8952,7.4243
8953,6.9579
8954,0
8955,0
8956,0
8957,0
8958,0
8959,0
8960,0
8961,0
8962,0
8963,0
8964,0
8965,0
8966,0
8967,0
8968,15.8033
8969,95.6613
8970,76.6169
8971,70.4872
8972,157.3692
8973,431.521
8974,81.3083
8975,0
8976,0
8977,0
8978,0
8979,0
8980,23.1296
8981,1444.2898
8982,537.7783
8983,1623.5162
8984,283.2278
8985,4034.8802
8986,2591.4312
8987,123.6585
8988,129.3758
8989,2174.3653
8990,2408.8861
8991,1324.6802
8992,948.6462
8993,3024.495
8994,4795.7031
8995,3496.5985
8996,2307.934
8997,4586.016
8998,153897.1825
8999,460018.4797
9000,31857.571
9001,1644.536
9002,543.5329
9003,334.1595
9004,736.3213
9005,9074.9105
9006,15230.9869
9007,303541.9765
9008,20011.5029
9009,18920.612
9010,98413.0462
9011,124432.8475
9012,25388.9254
9013,67995.888
9014,214088.2838
9015,39924.3881
9016,86034.4154
9017,325552.0951
9018,181312.0162
9019,691412.8983
9020,49766.6398
9021,97273.1555
9022,1036074.233
9023,622213.5368
9024,17596.6226
9025,108172.1324
9026,102109.8782
9027,200350.5223
9028,972764.7302
9029,752858.8552
9030,730564.3285
9031,864652.0336
9032,594806.4074
9033,638905.7927
9034,656206.7981
9035,663386.9234
9036,1485703.597
9037,1292562.925
9038,1228904.987
9039,1564387.456
9040,779720.5801
9041,797647.1716
9042,627299.4417
9043,579636.4053
9044,183745.0689
9045,21.575
9046,0
9047,0
9048,0
9049,0
9050,0
9051,0
9052,0
9053,0
9054,0
9055,0
9056,0
9057,0
9058,0
9059,0
9060,0
9061,0
9062,0
9063,0
9064,0
9065,0
9066,0
9067,0
9068,0
9069,0
9070,0
9071,0
9072,0
9073,0
9074,0
9075,0
9076,0
9077,0
9078,0
9079,0.0319
9080,0.038
9081,8.8019
9082,0
9083,7.1918
9084,201.7328
9085,338.0996
9086,383.2167
9087,643.2764
9088,3907.3435
9089,15936.8225
9090,12749.5135
9091,9427.679
9092,4683.8787
9093,1388.0675
9094,918.4777
9095,2291.9362
9096,881.4323
9097,433.1074
9098,418.9737
9099,181.505
9100,207.6084
9101,35.9518
9102,0
9103,0
9104,0
9105,0
9106,0
9107,0
9108,0
9109,0
9110,0
9111,0
9112,1.1617
9113,59.3407
9114,162.9519
9115,257.8422
9116,1008.9827
9117,1532.0634
9118,113.8746
9119,0.0017
9120,46.5298
9121,45.4178
9122,173.813
9123,866.2049
9124,1595.0568
9125,6016.5112
9126,275.0536
9127,149.0671
9128,30.7237
9129,0
9130,0
9131,0
9132,0
9133,99.3528
9134,8885.9748
9135,1106.9733
9136,2832.7686
9137,27925.9729
9138,6810.7798
9139,8460.2532
9140,31723.6336
9141,79818.2721
9142,192734.1617
9143,195792.2677
9144,5089.8629
9145,396.4234
9146,29.3867
9147,237.2858
9148,193.0668
9149,1742.7996
9150,7189.6678
9151,686680.7675
9152,233645.9252
9153,9059.2714
9154,41914.973
9155,9832.8508
9156,6177.0154
9157,11019.3916
9158,27694.1074
9159,136832.4506
9160,98999.995
9161,124253.9901
9162,188381.4616
9163,396444.7535
9164,87724.0598
9165,59971.1705
9166,358118.5944
9167,4666645.331
9168,156471.8256
9169,860599.8919
9170,257615.481
9171,430339.3077
9172,1207911.608
9173,791559.5283
9174,570994.8901
9175,576991.9991
9176,1110717.343
9177,637943.5661
9178,685058.8485
9179,641243.8715
9180,914673.4258
9181,577852.7996
9182,245533.6021
9183,157349.6341
9184,229843.9712
9185,710647.8761
9186,596745.5309
9187,784648.6428
9188,462691.5086
9189,459380.5926
9190,36276.4755
9191,90850.067
9192,0
9193,0
9194,0
9195,0
9196,0
9197,0
9198,0
9199,0
9200,0
9201,0
9202,0
9203,0
9204,0
9205,0
9206,0
9207,0
9208,0
9209,0
9210,0
9211,0
9212,0
9213,0
9214,0
9215,0
9216,0
9217,0
9218,0
9219,0
9220,0
9221,0.1913
9222,0.7165
9223,0.0874
9224,0
9225,6.4801
9226,58.8499
9227,814.8379
9228,1889.267
9229,1194.8279
9230,1137.7666
9231,2255.3393
9232,4759.2633
9233,27670.2399
9234,8393.4603
9235,183984.4109
9236,23689.1382
9237,4023.4736
9238,17162.8084
9239,2071.6931
9240,36.0346
9241,267.266
9242,402.41
9243,840.7804
9244,1409.0204
9245,1071.1543
9246,545.9937
9247,20.5589
9248,111.51
9249,2.1718
9250,0
9251,0
9252,0
9253,0
9254,0.9028
9255,0
9256,64.9366
9257,218.4447
9258,1496.8667
9259,3908.7256
9260,2090.1493
9261,2577.8529
9262,99.0876
9263,13.0481
9264,78.3186
9265,39.8987
9266,307.2032
9267,2080.321
9268,275.1279
9269,44.0817
9270,0
9271,0
9272,0
9273,0
9274,0
9275,0
9276,92.5963
9277,27.8075
9278,540.3949
9279,1521.9964
9280,1202.1865
9281,18030.5875
9282,159627.1205
9283,42501.3563
9284,18635.1284
9285,173263.7836
9286,120755.0837
9287,14283.4812
9288,71845.0005
9289,279.8152
9290,64.7703
9291,121.1524
9292,192.4516
9293,1279.8624
9294,5551.2719
9295,1650538.432
9296,566981.0734
9297,4131.646
9298,6068.0346
9299,2163.6865
9300,4217.3155
9301,8028.2507
9302,18094.9709
9303,45278.0786
9304,462735.4143
9305,68176.225
9306,63053.7189
9307,83409.3887
9308,137765.1191
9309,145613.9521
9310,37243.059
9311,212787.6293
9312,113384.7986
9313,425797.5737
9314,370592.9097
9315,3225271.525
9316,1618974.283
9317,1210765.366
9318,909649.7085
9319,600770.5692
9320,685654.8338
9321,710008.2852
9322,840984.5789
9323,746507.076
9324,456682.2562
9325,1005784.979
9326,197909.7443
9327,0
9328,0
9329,294992.7467
9330,548883.9811
9331,416552.7128
9332,354359.5439
9333,256002.2553
9334,606119.113
9335,499305.7858
9336,0
9337,0
9338,0
9339,0
9340,0
9341,0
9342,0
9343,0
9344,0
9345,0
9346,0
9347,0
9348,0
9349,0
9350,0
9351,0
9352,0
9353,0
9354,0
9355,0
9356,0
9357,0
9358,0
9359,0
9360,0
9361,0
9362,0
9363,0
9364,0
9365,6.3225
9366,0
9367,39.2176
9368,140.4945
9369,324.6708
9370,521.5706
9371,157.0041
9372,922.5303
9373,3698.7959
9374,6293.2874
9375,14327.5391
9376,6488.6115
9377,45618.856
9378,59006.9362
9379,31338.2714
9380,2698.8492
9381,476.9252
9382,8247.4465
9383,2425.8054
9384,880.615
9385,378.4554
9386,64.8016
9387,0
9388,0
9389,127.9419
9390,553.6991
9391,138.8796
9392,318.7221
9393,18.5294
9394,0.8045
9395,1.5551
9396,0
9397,92.3913
9398,224.0294
9399,10.1853
9400,126.5148
9401,674.9865
9402,22905.2121
9403,2158.7788
9404,482.728
9405,958.2253
9406,93.2492
9407,29.5362
9408,0
9409,0
9410,0.2098
9411,12.2953
9412,64.8233
9413,195.5517
9414,339.061
9415,0
9416,0
9417,0
9418,1.4898
9419,360.2942
9420,1163.9645
9421,1428.0789
9422,607.2308
9423,19484.4265
9424,1049.464
9425,222019.0542
9426,46219.7944
9427,93024.71
9428,7754.6328
9429,8248.2419
9430,5519.4784
9431,8529.5798
9432,67597.2232
9433,19770.2967
9434,575.2026
9435,36.7749
9436,121.9387
9437,1794.2655
9438,107494.9212
9439,76447.8853
9440,209993.0167
9441,6069.37
9442,4666.1521
9443,1669.3374
9444,2261.9151
9445,15190.2423
9446,67444.4713
9447,24846.65
9448,38985.0321
9449,45325.7393
9450,20130.8156
9451,218837.0385
9452,57026.3301
9453,138958.4261
9454,40319.1831
9455,611271.0375
9456,137546.8776
9457,73432.2222
9458,290089.8214
9459,1029609.408
9460,1455137.686
9461,983745.0981
9462,739741.2808
9463,643408.5835
9464,817383.4118
9465,583253.0573
9466,683385.9932
9467,350252.1977
9468,79158.8236
9469,194953.2877
9470,132232.9599
9471,847.927
9472,0
9473,12379.9533
9474,783502.4782
9475,405189.2264
9476,1574799.179
9477,397809.0973
9478,952804.5493
9479,188319.9362
9480,0
9481,0
9482,0
9483,0
9484,0
9485,0
9486,0
9487,0
9488,0
9489,0
9490,0
9491,0
9492,0
9493,0
9494,0
9495,0
9496,0
9497,0
9498,0
9499,0
9500,0
9501,0
9502,0
9503,0
9504,0
9505,0
9506,0
9507,0
9508,0
9509,43.5527
9510,767.9484
9511,1762.8339
9512,462.1413
9513,37.0595
9514,50.3725
9515,98.7036
9516,3052.6213
9517,5112.8811
9518,30910.8836
9519,739334.2428
9520,237142.6015
9521,10123.4116
9522,2953.6062
9523,3630.1962
9524,24.9172
9525,0
9526,1677.4622
9527,691.2479
9528,776.6207
9529,1395.9212
9530,2762.0325
9531,841.8921
9532,0
9533,32202.6626
9534,551.8949
9535,204.2592
9536,314.794
9537,97.0905
9538,85.4823
9539,81.0839
9540,227.7858
9541,2148.055
9542,100.1342
9543,271.4576
9544,82.0048
9545,187.4976
9546,228.6178
9547,4095.2419
9548,1.4175
9549,120.538
9550,105.3061
9551,76.4687
9552,818.3381
9553,31.6264
9554,305.3891
9555,639.7947
9556,229.9293
9557,209.7405
9558,393.0209
9559,262.5136
9560,13.8962
9561,1832.0297
9562,745.8536
9563,400.8075
9564,205.0889
9565,99.2926
9566,1068.6672
9567,11395.4215
9568,21734.237
9569,257297.8311
9570,38624.2885
9571,4030.7984
9572,9708.8465
9573,3677.626
9574,1943.7736
9575,1319.4161
9576,8458.8113
9577,25998.8535
9578,2641.7457
9579,17.5323
9580,66.9524
9581,1464.0418
9582,3410.3219
9583,50108.7444
9584,397994.8264
9585,79376.5039
9586,15456.32
9587,35814.2337
9588,7821.1692
9589,7128.6544
9590,7137.3854
9591,22768.3
9592,15271.692
9593,132963.4975
9594,163537.804
9595,210086.3799
9596,72069.4109
9597,112463.4643
9598,106494.8909
9599,368860.0383
9600,287231.7765
9601,70200.5617
9602,90659.6716
9603,370836.6003
9604,1370541.22
9605,962739.2984
9606,1048178.913
9607,913917.3636
9608,705552.4675
9609,1058431.801
9610,399649.9039
9611,168542.987
9612,1293.2534
9613,593.0291
9614,5800.4457
9615,0
9616,0
9617,0
9618,60148.9187
9619,128460.4502
9620,0
9621,0
9622,0
9623,0
9624,0
9625,0
9626,0
9627,0
9628,0
9629,0
9630,0
9631,0
9632,0
9633,0
9634,0
9635,0
9636,0
9637,0
9638,0
9639,0
9640,0
9641,0
9642,0
9643,0
9644,0
9645,0
9646,0
9647,0
9648,0
9649,0
9650,0
9651,0
9652,25.0304
9653,92.9353
9654,1194.1858
9655,261.9129
9656,1886.2874
9657,940.1078
9658,1809.7844
9659,5599.4112
9660,42206.7011
9661,17333.9303
9662,57456.7227
9663,387905.1832
9664,36698.3937
9665,11935.1199
9666,0
9667,1932.8385
9668,33.2748
9669,0
9670,33.2275
9671,34.8765
9672,65.1049
9673,362.456
9674,31.2766
9675,0
9676,0
9677,22992.7731
9678,7587.5976
9679,674.6886
9680,72.4612
9681,374.7692
9682,3273.562
9683,416.0704
9684,1927.0066
9685,1365.3514
9686,138.8393
9687,89.3276
9688,6.0498
9689,14.3619
9690,18.3097
9691,2.1412
9692,0
9693,32.6068
9694,123.1694
9695,130.7301
9696,197.051
9697,32.1874
9698,250.5285
9699,499.5942
9700,326.2021
9701,672.8013
9702,879.7557
9703,16.3745
9704,4.353
9705,1802.9817
9706,1407.3945
9707,340.2438
9708,295.7159
9709,16654.4542
9710,33392.9644
9711,21709.4096
9712,107071.662
9713,42715.8533
9714,483.5764
9715,116.4604
9716,1097.7943
9717,773.5144
9718,555.4722
9719,2136.3315
9720,777.0807
9721,841.5203
9722,823.9433
9723,20.7909
9724,237.9911
9725,742.041
9726,2662.9527
9727,7865.8311
9728,140187.6847
9729,306395.8768
9730,5960.3606
9731,5294.3884
9732,8757.4402
9733,5308.7289
9734,14090.1602
9735,17739.1571
9736,50928.3158
9737,138819.0789
9738,81815.7298
9739,136801.4456
9740,47356.0047
9741,79928.9793
9742,201647.2884
9743,177291.5905
9744,204187.8309
9745,34512.6581
9746,102701.1112
9747,168251.1599
9748,379089.7437
9749,1638122.893
9750,1397048.484
9751,1071700.236
9752,763236.6084
9753,623746.561
9754,746581.8895
9755,21035.6857
9756,0
9757,0
9758,0
9759,0
9760,0
9761,0
9762,11756.6071
9763,3122.2983
9764,0
9765,0
9766,0
9767,0
9768,0
9769,0
9770,0
9771,0
9772,0
9773,0
9774,0
9775,0
9776,0
9777,0
9778,0
9779,0
9780,0
9781,0
9782,0
9783,0
9784,0
9785,0
9786,0
9787,0
9788,0
9789,0
9790,0
9791,0
9792,0
9793,0
9794,0
9795,8.8005
9796,151.6152
9797,503.3113
9798,565.8162
9799,784.5981
9800,7687.019
9801,23723.1495
9802,14777.377
9803,40846.8445
9804,122198.367
9805,9290.9497
9806,892.4303
9807,2779.6317
9808,10027.1649
9809,23860.5996
9810,330.4038
9811,744.406
9812,2198.1414
9813,52.1407
9814,0
9815,0
9816,0
9817,0
9818,0
9819,0
9820,0
9821,12.2524
9822,697.1919
9823,793.0938
9824,1077.7492
9825,723.0899
9826,2051.7635
9827,312.0595
9828,13024.9523
9829,4941.4406
9830,1578.4287
9831,241.6013
9832,606.9368
9833,144.6516
9834,7.4852
9835,0
9836,0
9837,0.0558
9838,59.1933
9839,63.1433
9840,15.8374
9841,429.7195
9842,1353.3118
9843,8667.0773
9844,7626.9539
9845,1021.3143
9846,311.4147
9847,66.3626
9848,404.8105
9849,3489.8124
9850,4939.6103
9851,22766.4685
9852,255477.9469
9853,404203.5876
9854,16946.447
9855,10216.361
9856,4281.3152
9857,1369.0046
9858,238.5325
9859,92.4975
9860,44.9811
9861,72.8657
9862,158.5565
9863,234.7455
9864,360.0836
9865,516.5635
9866,137.7269
9867,116.4586
9868,209.1995
9869,1013.339
9870,11007.9015
9871,218.6999
9872,56205.8154
9873,371922.3011
9874,1778.749
9875,2200.869
9876,1713.8287
9877,14668.8071
9878,15276.3091
9879,35362.6687
9880,212203.4066
9881,69428.1829
9882,86444.9642
9883,155381.1843
9884,113030.6507
9885,39760.4706
9886,677501.9313
9887,265572.5635
9888,182159.3643
9889,159034.0623
9890,203167.8305
9891,192497.5744
9892,90541.7071
9893,492302.0439
9894,1115699.761
9895,984600.3558
9896,930281.2785
9897,5418526.501
9898,3958299.974
9899,1366130.348
9900,9098.3107
9901,380.4869
9902,0
9903,0
9904,0
9905,0
9906,0
9907,0
9908,0
9909,0
9910,0
9911,0
9912,0
9913,0
9914,0
9915,0
9916,0
9917,0
9918,0
9919,0
9920,0
9921,0
9922,0
9923,0
9924,0
9925,0
9926,0
9927,0
9928,0
9929,0
9930,0
9931,0
9932,0
9933,0
9934,0
9935,0
9936,0
9937,0
9938,39.9289
9939,1026.7008
9940,530.2888
9941,1276.3316
9942,1415.7407
9943,5624.1404
9944,19676.0973
9945,16691.7074
9946,38135.3718
9947,8745.1556
9948,36666.6179
9949,1088.7139
9950,0
9951,0
9952,0
9953,630.9501
9954,4073.575
9955,511.533
9956,926.0244
9957,1317.3679
9958,195.9301
9959,0
9960,0
9961,0
9962,0
9963,0
9964,0
9965,0
9966,0
9967,5.5598
9968,72.1767
9969,25.8394
9970,275.1414
9971,283.3074
9972,860.1631
9973,96.4079
9974,5978.1015
9975,0.5514
9976,22.4252
9977,0.9716
9978,0
9979,0
9980,0
9981,0
9982,0
9983,0
9984,0
9985,401.3129
9986,1613.668
9987,2786.751
9988,10543.4705
9989,845.8241
9990,614.5477
9991,891.3204
9992,2011.7947
9993,4086.477
9994,10379.9236
9995,32198.8188
9996,11654.9309
9997,19865.0024
9998,101835.8361
9999,2622.0404
10000,211.3142
10001,232.3247
10002,3.0381
10003,0
10004,0
10005,20.563
10006,39.7131
10007,16.3165
10008,102.9804
10009,376.9121
10010,360.2924
10011,561.1269
10012,1244.5826
10013,489.4239
10014,532.6112
10015,154.9792
10016,6656.4076
10017,4954.7571
10018,1951.1702
10019,2169.1784
10020,5509.4348
10021,46937.5279
10022,82813.6599
10023,16377.9981
10024,658320.1113
10025,22890.6291
10026,29691.816
10027,257881.972
10028,58303.403
10029,34663.6072
10030,64451.778
10031,353073.5588
10032,308059.0256
10033,314406.5181
10034,173272.8012
10035,52850.4794
10036,70542.7696
10037,197249.3951
10038,1168075.404
10039,832662.9848
10040,1054633.441
10041,1473232.813
10042,524576.2476
10043,840228.6606
10044,300566.2991
10045,199502.1203
10046,59358.4067
10047,0
10048,0
10049,0
10050,6.7807
10051,399050.2478
10052,2543201.966
10053,182.617
10054,0
10055,0
10056,0
10057,0
10058,0
10059,0
10060,0
10061,0
10062,0
10063,0
10064,0
10065,0
10066,0
10067,0
10068,0
10069,0
10070,0
10071,0
10072,0
10073,0
10074,0
10075,0
10076,0
10077,0
10078,0
10079,0
10080,0
10081,0
10082,2.3385
10083,5.4801
10084,5330.0608
10085,3844.7867
10086,5004.7782
10087,5621.8852
10088,26858.1962
10089,76409.3941
10090,441218.2541
10091,2386.2145
10092,3.5433
10093,0.0504
10094,0
10095,0
10096,0
10097,0
10098,1115.2429
10099,4339.5428
10100,0
10101,109.1616
10102,186.8574
10103,0
10104,0
10105,0
10106,0
10107,0
10108,0
10109,0
10110,0
10111,0
10112,0
10113,0
10114,0
10115,0
10116,463.4814
10117,622.3203
10118,0
10119,0
10120,0
10121,0
10122,0
10123,0
10124,0
10125,0
10126,0
10127,0
10128,351.1004
10129,351.9499
10130,198.4174
10131,6163.4853
10132,170073.2414
10133,2895.3347
10134,6400.8495
10135,6224.6595
10136,4474.3064
10137,51140.6011
10138,24131.0276
10139,21466.5922
10140,1980.9792
10141,3473.5411
10142,16070.6728
10143,15743.0287
10144,7895.8605
10145,0.8508
10146,2.2523
10147,2.8532
10148,0.2766
10149,0
10150,26.5165
10151,30.8439
10152,36.4257
10153,135.481
10154,234.6508
10155,430.2728
10156,220.1044
10157,232.2896
10158,702.5508
10159,837.9956
10160,1979.749
10161,91736.0675
10162,3091.2038
10163,448.1113
10164,4481.769
10165,6576.7312
10166,7570.2769
10167,9600.5452
10168,133953.842
10169,40996.8271
10170,44417.4358
10171,211092.6148
10172,46305.9896
10173,24451.2469
10174,156342.5513
10175,199917.194
10176,1845749.116
10177,146336.6739
10178,212659.9594
10179,347566.4339
10180,70682.29
10181,67245.6776
10182,708227.4196
10183,10512665.75
10184,2218537.467
10185,1241998.448
10186,598587.92
10187,1192385.602
10188,1536413.458
10189,807865.2806
10190,252516.3181
10191,0
10192,0
10193,0
10194,0
10195,2949.4975
10196,1382609.617
10197,200012.7039
10198,12409.6596
10199,15674.6386
10200,6682.3097
10201,0
10202,0
10203,0
10204,0
10205,0
10206,0
10207,0
10208,0
10209,0
10210,0
10211,0
10212,0
10213,0
10214,0
10215,0
10216,0
10217,0
10218,0
10219,0
10220,0
10221,0
10222,0
10223,0
10224,0
10225,0
10226,0
10227,0
10228,11665.2535
10229,7495.6667
10230,4688.442
10231,6023.8177
10232,1170.7081
10233,77224.7378
10234,517234.5183
10235,29061.4124
10236,0
10237,0
10238,0
10239,0
10240,0
10241,0
10242,67.7358
10243,624.5827
10244,0
10245,0
10246,0
10247,0
10248,0
10249,0
10250,0
10251,0
10252,0
10253,0
10254,0
10255,0
10256,0
10257,0
10258,0
10259,0
10260,36.0651
10261,672.0825
10262,0
10263,0
10264,0
10265,0
10266,0
10267,0
10268,0
10269,0
10270,0
10271,0
10272,9.7519
10273,613.3874
10274,2518.9066
10275,4611.4681
10276,5041.9008
10277,13639.7998
10278,43749.7232
10279,12570.5981
10280,11406.1663
10281,35083.1967
10282,3001.4765
10283,854.3128
10284,31.7202
10285,313.7854
10286,1642.0578
10287,298.5995
10288,2149.0551
10289,566.5863
10290,11.874
10291,3.1619
10292,9.136
10293,0
10294,1.3213
10295,71.6972
10296,147.9594
10297,198.2836
10298,110.0383
10299,224.1074
10300,99.7171
10301,117.5
10302,563.0301
10303,1340.7412
10304,21541.5217
10305,101109.8487
10306,396951.91
10307,6753.8617
10308,6654.693
10309,165972.2128
10310,44351.7823
10311,238355.6904
10312,2396824.724
10313,239514.3482
10314,124909.2607
10315,128386.838
10316,161930.9766
10317,20574.6898
10318,105697.3007
10319,197373.2235
10320,91492.7763
10321,273399.0939
10322,194820.17
10323,120997.9834
10324,149462.6109
10325,106539.197
10326,204273.9813
10327,9758029.705
10328,2658486.977
10329,1201058.413
10330,996796.4409
10331,932362.5406
10332,704347.6919
10333,910810.0676
10334,731259.8021
10335,50460.3659
10336,0
10337,0
10338,0
10339,106668.568
10340,264382.5008
10341,467216.888
10342,126570.8113
10343,1160.6885
10344,22.0979
10345,0
10346,0
10347,0
10348,0
10349,0
10350,0
10351,0
10352,0
10353,0
10354,0
10355,0
10356,0
10357,0
10358,0
10359,0
10360,0
10361,0
10362,0
10363,0
10364,0
10365,0
10366,0
10367,0
10368,0
10369,0
10370,0
10371,0
10372,1033.5212
10373,420.2549
10374,1305.3636
10375,3711.7984
10376,11030.3869
10377,11830.0728
10378,244827.9371
10379,172442.5031
10380,1950.7371
10381,0
10382,0
10383,0
10384,0
10385,0
10386,0
10387,0
10388,0
10389,0
10390,0
10391,0
10392,0
10393,0
10394,0
10395,0
10396,0
10397,0
10398,0
10399,0
10400,0
10401,0
10402,0
10403,0.0776
10404,309.0642
10405,754.9582
10406,0
10407,55.696
10408,118.5376
10409,15.5003
10410,0
10411,0
10412,0
10413,0
10414,0
10415,0
10416,0
10417,0
10418,0
10419,0
10420,63.6783
10421,299.9299
10422,10939.9744
10423,4966.34
10424,856.991
10425,334.8895
10426,22.0478
10427,0
10428,0
10429,90.7346
10430,0
10431,0
10432,8.4941
10433,505.6591
10434,97.2677
10435,1.6866
10436,6.8436
10437,0
10438,0
10439,10.1018
10440,39.1048
10441,199.9077
10442,427.2536
10443,251.3532
10444,98.5161
10445,619.2041
10446,855.6849
10447,449.8258
10448,5913.1637
10449,220455.0965
10450,111185.2211
10451,71493.8372
10452,176052.3442
10453,15280.772
10454,38244.7579
10455,16477.4552
10456,73871.0632
10457,38622.5016
10458,39704.6792
10459,187286.1201
10460,2352666.058
10461,65179.6257
10462,66021.7818
10463,76126.8739
10464,48378.2011
10465,38558.4675
10466,169285.6278
10467,206348.9494
10468,684891.0841
10469,317500.9182
10470,455533.3273
10471,173488.0099
10472,1023895.004
10473,196509.4028
10474,282393.4485
10475,566266.3802
10476,451470.1936
10477,425243.4538
10478,194258.7367
10479,1173056.004
10480,65632.4936
10481,0
10482,0
10483,25690.0482
10484,316556.9628
10485,572350.5758
10486,281024.9621
10487,318348.8552
10488,0
10489,0
10490,0
10491,0
10492,0
10493,0
10494,0
10495,0
10496,0
10497,0
10498,0
10499,0
10500,0
10501,0
10502,0
10503,0
10504,0
10505,0
10506,0
10507,0
10508,0
10509,0
10510,0
10511,0
10512,0
10513,0
10514,0
10515,0
10516,1564.0989
10517,3797.2744
10518,769.2003
10519,51357.1009
10520,128375.4265
10521,1610.8372
10522,17195.4931
10523,203417.1642
10524,77957.717
10525,2288.6281
10526,0
10527,0
10528,0
10529,0
10530,0
10531,0
10532,0
10533,0
10534,0
10535,0
10536,0
10537,0
10538,0
10539,0
10540,0
10541,0
10542,0
10543,0
10544,0
10545,0
10546,53.756
10547,1823.7305
10548,4384.9062
10549,20.4468
10550,237.9032
10551,282.1781
10552,225.343
10553,0
10554,0
10555,0
10556,0
10557,0
10558,0
10559,0
10560,0
10561,0
10562,0
10563,47.7212
10564,476.1552
10565,505.2686
10566,2267.7912
10567,719.7738
10568,318.2523
10569,336.7379
10570,12.9363
10571,0
10572,0
10573,0
10574,0
10575,175.3165
10576,715.7081
10577,196.8159
10578,34.9844
10579,2.45
10580,0
10581,50.1975
10582,284.2087
10583,208.8998
10584,17.5601
10585,70.5011
10586,204.4253
10587,22.1484
10588,65.5631
10589,707.6432
10590,921.7303
10591,898.6845
10592,2653.8907
10593,8262.402
10594,22483.9536
10595,31990.3439
10596,26466.6979
10597,22303.646
10598,7571.8389
10599,19362.4816
10600,45865.9954
10601,38569.1123
10602,15172.4677
10603,85727.2813
10604,25600.3437
10605,40853.0409
10606,50680.0809
10607,382738.0574
10608,62094.4712
10609,163236.2255
10610,55512.4838
10611,798158.962
10612,113755.5168
10613,95462.9612
10614,95185.8987
10615,40262.1631
10616,63075.7942
10617,136014.1282
10618,153649.0857
10619,82449.8417
10620,233636.6071
10621,222563.9538
10622,193844.2902
10623,104986.059
10624,389166.9513
10625,81466.4072
10626,0
10627,0
10628,174014.6385
10629,269952.5995
10630,158247.0311
10631,238176.1725
10632,234064.3381
10633,261742.0254
10634,13027.8246
10635,0
10636,0
10637,0
10638,0
10639,0
10640,0
10641,0
10642,0
10643,0
10644,0
10645,0
10646,0
10647,0
10648,0
10649,0
10650,0
10651,0
10652,0
10653,0
10654,0
10655,0
10656,0
10657,0
10658,1058.8341
10659,412.4922
10660,1054.6697
10661,3062.1388
10662,6877.2746
10663,153457.4737
10664,240920.0179
10665,175871.13
10666,35018.9293
10667,38251.0309
